"作答ID","用户ID","开始时间","结束时间","作答总时长(秒)","作答渠道","发布ID","问卷发布名称","IP","经度","纬度","省份","城市","设备类型","操作系统类型","浏览器类型","屏幕分辨率","质检结果","你的身份是？","你的身份是？-G. 其他：______-文本","请选择你的年龄段","你目前所在的城市是？","你使用 AI 工具(ChatGPT、Claude、豆包、Kimi、DeepSeek 等)的情况是?","你平时使用本地生活类 App 的频率如何？例如美团、大众点评、高德、小红书等。","你最常使用本地生活类 App 做什么？-A. 一个人吃饭（点外卖/找餐厅）","你最常使用本地生活类 App 做什么？-B.  找多人约饭 / 聚会 / 团建地点","你最常使用本地生活类 App 做什么？-C. 购买团购 / 优惠券","你最常使用本地生活类 App 做什么？-D. 查路线 / 导航","你最常使用本地生活类 App 做什么？-E. 找周末活动 / 景点/看展","你最常使用本地生活类 App 做什么？-F. 本地短途出行 / citywalk / 周边一日游规划","你最常使用本地生活类 App 做什么？-G. 找药店、医院、维修等应急服务","你最常使用本地生活类 App 做什么？-H. 其他：______","你最常使用本地生活类 App 做什么？-H. 其他：______-文本","你在哪类本地生活选择中最容易纠结？","在这类最容易纠结的选择中，你通常的状态更接近哪一种？","在这类最容易纠结的选择中，你通常的状态更接近哪一种？-E. 其他：______-文本","你在做本地生活决策时，通常会遇到哪些问题？-A. 信息太多，不知道怎么选","你在做本地生活决策时，通常会遇到哪些问题？-B. 需要在多个 App 之间反复切换","你在做本地生活决策时，通常会遇到哪些问题？-C. 餐厅 / 活动评价真假难辨","你在做本地生活决策时，通常会遇到哪些问题？-D. 不知道是否符合预算","你在做本地生活决策时，通常会遇到哪些问题？-E. 不知道路线是否顺路","你在做本地生活决策时，通常会遇到哪些问题？-F. 不知道营业时间、排队情况是否合适","你在做本地生活决策时，通常会遇到哪些问题？-G. 和朋友意见不统一，很难协调","你在做本地生活决策时，通常会遇到哪些问题？-H. 临时计划变化后，需要重新查很多信息","你在做本地生活决策时，通常会遇到哪些问题？-I. 其他：______","你在做本地生活决策时，通常会遇到哪些问题？-I. 其他：______-文本","如果有一个 AI 本地生活管家(能帮你做吃饭、出行、约饭、周末等本地生活决策),最接近你的真实反应是?","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-A. 想不到吃什么/玩什么时，帮我找灵感","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-B. 根据预算、口味、距离、评分等推荐餐厅","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-C. 帮我规划周末活动 / 短途游 / citywalk","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-D. 帮我和朋友协调约饭 / 聚会地点，根据多人偏好提供建议","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-E. 突发情况帮我兜底，例如找 24h 药店、医院、维修等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-F. 根据天气、时间等实时调整我已经定好的方案","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-G. 帮我留意限时优惠 / 抢购 / 演出预约","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-H. 主动提醒我""该吃饭了""""该出门了""""该订酒店了""等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-I. 其他：______","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-I. 其他：______-文本","你更希望 AI 管家以哪种方式工作？","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-A. 早上出门前，提醒天气、早餐、通勤","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-B. 中午饭点，推荐午餐","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-C. 晚上下班 / 下课后，推荐晚餐或活动","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-D. 周五 / 周末前，推荐周末安排","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-E. 深夜突发情况时，提供应急帮助","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-F.针对制定方案实时跟进，如有变动实时提醒","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-G. 不接受AI主动提醒","你平均多久会和朋友 / 同学 / 同事进行一次线下约饭、聚会或一起出行？","你是否经常遇到“和朋友约饭 / 聚会很难定下来”的情况？","多人约饭 / 聚会时，最常见的问题是什么？-A. 口味不同","多人约饭 / 聚会时，最常见的问题是什么？-B. 预算不同","多人约饭 / 聚会时，最常见的问题是什么？-C. 距离远近不同","多人约饭 / 聚会时，最常见的问题是什么？-D. 时间不一致","多人约饭 / 聚会时，最常见的问题是什么？-E. 有人忌口 / 过敏 / 不吃某类食物","多人约饭 / 聚会时，最常见的问题是什么？-F. 有人想安静聊天，有人想热闹","多人约饭 / 聚会时，最常见的问题是什么？-G. 有人想尝新，有人想吃熟悉的店","多人约饭 / 聚会时，最常见的问题是什么？-H. 大家都不想做决定","多人约饭 / 聚会时，最常见的问题是什么？-I. 其他：______","多人约饭 / 聚会时，最常见的问题是什么？-I. 其他：______-文本","如果下次约饭遇到分歧,你最可能怎么做?","如果下次约饭遇到分歧,你最可能怎么做?-其他：_____-文本","在多人决策中，你更希望 AI 怎么推荐？","在多人决策中，你更希望 AI 怎么推荐？-E. 其他：______-文本","AI 生成多人方案后，你是否希望它说明“照顾了谁的偏好、牺牲了什么”？","你是否遇到过 AI 或攻略推荐“看起来很好，但实际执行不了”的情况？","如果AI 在推荐前自动检查以下内容，你觉得最看重/最不看重哪一项？-最看重","如果AI 在推荐前自动检查以下内容，你觉得最看重/最不看重哪一项？-最不看重","如果 AI 发现推荐方案不满足你的条件，你希望它优先怎么做？","如果 AI 发现推荐方案不满足你的条件，你希望它优先怎么做？-F. 其他：______-文本","为保证问卷质量，本题请选择特定选项","你是否希望 AI 管家记住你的个人长期偏好？例如不吃辣、预算、人均消费、常去区域等","关于 AI 记录朋友 / 同事 / 小团体偏好，你更能接受哪种方式？","关于 AI 记录朋友 / 同事 / 小团体偏好，你更能接受哪种方式？-F. 其他：______-文本","你能接受 AI 记住哪些信息？-A. 口味偏好","你能接受 AI 记住哪些信息？-B. 忌口 / 过敏信息","你能接受 AI 记住哪些信息？-C. 偏好场景，例如商场、公园、安静餐厅、户外活动等","你能接受 AI 记住哪些信息？-D. 常用预算","你能接受 AI 记住哪些信息？-E. 喜欢或不喜欢的餐厅 / 活动类型","你能接受 AI 记住哪些信息？-F. 和某些朋友 / 小团体的共同偏好","你能接受 AI 记住哪些信息？-G. 常去区域","你能接受 AI 记住哪些信息？-H. 不希望 AI 记住任何信息","你对 AI 管家最大的顾虑是什么？-A. 推荐不准确","你对 AI 管家最大的顾虑是什么？-B. 隐私泄露","你对 AI 管家最大的顾虑是什么？-C. 主动提醒太打扰","你对 AI 管家最大的顾虑是什么？-D. 记住的信息太多","你对 AI 管家最大的顾虑是什么？-E. 无法真正执行，只是聊天","你对 AI 管家最大的顾虑是什么？-F. 推荐商家不客观","你对 AI 管家最大的顾虑是什么？-G. 操作太复杂","你对 AI 管家最大的顾虑是什么？-H. 其他：______","你对 AI 管家最大的顾虑是什么？-H. 其他：______-文本","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-A. 一个人吃什么，例如午饭 / 晚饭决策","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-B. 多人约饭 / 聚会，例如协调多人偏好","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-C.周末活动规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-D. 本地短途活动 / citywalk 路线规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-E.夜间突发应急","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-F. 日常主动提醒，例如吃饭、出门、预约等","请你回想最近一次""做本地生活决策很累""的经历,可能是吃饭、约人、规划周末或别的事。请用 1-2 句话描述这件事"
"nNV3EZo14n0","pLz5yx17","2026-05-08 15:54:14","2026-05-08 16:04:51","637","数据集市","QnEram","AI管家需求调研","113.194.244.55","119.5554776","26.8045584","江西省","南昌市","MOBILE","iOS","Apple WebKit","375px*812px","正常","C. 研究生","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","B. 每周 3-5 次","1","0","0","1","1","0","0","0","","B. 和朋友约饭 / 聚会地点","A. 偶尔纠结，但通常能较快决定","","1","0","0","1","0","1","0","0","0","","D. 不会主动找，但如果嵌在美团、微信等常用 App 里，会顺手使用","0","0","1","0","1","1","0","0","0","","B. 它可以在合适时间主动提醒我","0","1","0","1","0","1","0","A. 每周 3 次及以上","B. 有时","0","1","0","1","0","1","0","0","0","","C. 让最积极 / 最熟悉的人来决定","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","A. 经常遇到","是否排队太久","是否太远","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","0","1","0","1","0","1","0","0","0","0","1","1","0","0","1","0","","4","2","1","5","3","6","周末约朋友吃饭，找遍了餐厅评价，位置人均消费，还是对比半天没有选择好，越选越累"
"nNV3EZX0E5d","5M2ag6ae","2026-05-08 15:54:33","2026-05-08 16:04:49","616","数据集市","QnEram","AI管家需求调研","61.159.16.39","115.8391700","39.1714640","河北省","保定市","MOBILE","Android","Chrome","388px*838px","正常","B. 本科生","","27-30 岁","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","A. 几乎每天使用","0","1","1","0","1","0","0","0","","C. 周末去哪玩 / citywalk / 看展","B. 需要比较多个 App 或问朋友后才能决定","","1","0","1","0","0","0","1","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","1","1","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","1","0","0","1","1","0","0","B. 每周 1-2 次","A. 经常","1","0","1","0","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","A. 经常遇到","是否有人的需求被明显牺牲","是否超预算","A. 自动重新生成更符合条件的方案","","满意","A. 非常希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","","3","6","1","2","5","4",""
"nNV3E4nEwDN","5LmoGo4M","2026-05-08 16:00:37","2026-05-08 16:04:42","245","数据集市","QnEram","AI管家需求调研","39.144.168.29","115.9039540","28.5585590","江西省","南昌市","MOBILE","Android","Chrome","360px*800px","正常","B. 本科生","","23-26 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","C. 每周 1-2 次","1","0","1","0","1","0","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","0","0","1","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","1","1","0","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","1","1","0","0","1","0","0","C. 每月 1-3 次","B. 有时","1","1","0","1","0","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否营业","是否太远","A. 自动重新生成更符合条件的方案","","满意","A. 非常希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","","3","4","2","1","6","5","周末想约朋友出门聚餐，来回翻了十几家本地餐馆，对比口味、距离、排队时长和人均预算，反复征求大家意见，纠结半天还是定不下来，整个决策过程特别费心疲惫。"
"gnNKx4AgyG5","7j9dE3nM","2026-05-08 15:54:18","2026-05-08 16:04:39","621","数据集市","QnEram","AI管家需求调研","111.18.165.166","107.1376750","34.3724210","陕西省","宝鸡市","MOBILE","Android","Chrome","360px*800px","正常","F. 已工作 3 年以上","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","B. 每周 3-5 次","1","0","1","0","0","0","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","0","0","1","0","0","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","1","1","0","0","1","0","0","0","0","","B. 它可以在合适时间主动提醒我","1","1","0","0","1","0","0","D. 很少","B. 有时","1","1","0","0","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","B. 偶尔遇到","是否超预算","是否排队太久","E. 不需要 AI 主动处理，我会重新提问","","满意","A. 非常希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","","3","4","2","5","1","6","最近就这几天，我都不知道吃什么饭，就在美团，饿了么上面看半天，找半天都没找到什么吃的便宜的，看的很累。"
"Q4wK6PEOP0B","leNgNQgM","2026-05-08 16:01:15","2026-05-08 16:04:12","177","数据集市","QnEram","AI管家需求调研","39.144.161.134","119.9657471","31.6567817","安徽省","芜湖市","MOBILE","iOS","Apple WebKit","440px*956px","正常","B. 本科生","","23-26 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","1","1","0","1","0","0","0","","C. 周末去哪玩 / citywalk / 看展","B. 需要比较多个 App 或问朋友后才能决定","","0","1","0","0","1","1","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","0","0","1","0","1","1","0","0","0","","B. 它可以在合适时间主动提醒我","0","1","0","1","0","0","0","B. 每周 1-2 次","B. 有时","1","0","1","0","1","0","0","0","0","","B. 继续在群里讨论，由大家慢慢决定","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","A. 经常遇到","是否有人的需求被明显牺牲","是否太远","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","C. 可以记录，但我希望能随时查看、修改或删除","","0","1","0","1","1","0","0","0","0","0","1","1","0","1","0","0","","3","1","4","5","2","6","规划周末去哪玩。很纠结，最后哪也没去成"
"XO2KQ6yGD3G","MZqYRpve","2026-05-08 15:56:17","2026-05-08 16:03:55","458","数据集市","QnEram","AI管家需求调研","223.104.162.123","120.6698700","27.9795240","浙江省","温州市","MOBILE","Android","Chrome","360px*880px","正常","B. 本科生","","30 岁以上","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","B. 每周 3-5 次","0","1","1","1","0","0","0","0","","D. 怎么安排本地路线 / 活动顺序","B. 需要比较多个 App 或问朋友后才能决定","","1","1","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","1","1","0","0","0","0","0","","B. 它可以在合适时间主动提醒我","1","0","1","0","1","0","0","B. 每周 1-2 次","B. 有时","0","0","1","1","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否超预算","是否排队太久","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","1","1","0","0","0","0","0","0","0","1","0","1","1","0","","6","5","1","3","4","2","想找个地方随便吃点，结果刷半天点评软件，要么排队久要么评价踩雷，越选越烦，最后干脆点了外卖"
"nNV3E5Yyx8N","Mr5V9Epe","2026-05-08 15:54:18","2026-05-08 16:03:45","567","数据集市","QnEram","AI管家需求调研","121.21.147.84","118.1054440","39.3028020","河北省","唐山市","MOBILE","Android","Chrome","424px*918px","正常","F. 已工作 3 年以上","","27-30 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","1","0","1","1","0","0","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","0","1","0","0","1","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","1","0","0","1","0","1","0","0","0","","A. 我问它，它再回答","1","1","0","0","1","0","0","C. 每月 1-3 次","B. 有时","1","0","1","1","0","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否超预算","是否排队太久","A. 自动重新生成更符合条件的方案","","满意","A. 非常希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","","1","3","6","5","4","2","周末想和朋友找一家兼具性价比和安静环境的新餐厅聚餐，翻了好几款APP翻了上百条评价，一会纠结评分真假一会担心位置太远，选了快一个小时还没确定想去的店，感觉特别累"
"Q4wK6jvgERQ","z7A04OrM","2026-05-08 15:54:17","2026-05-08 16:03:42","565","数据集市","QnEram","AI管家需求调研","112.39.95.62","122.8283860","42.0000000","辽宁省","沈阳市","MOBILE","Android","Chrome","360px*800px","正常","F. 已工作 3 年以上","","30 岁以上","","D.偶尔使用，一个月几次","A. 几乎每天使用","0","0","1","1","0","1","0","0","","E. 我基本不纠结","","","0","0","1","0","0","0","0","1","0","","B. 看到后会试试，但如果不好用会很快放弃","0","0","1","0","1","1","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","0","0","1","1","1","0","C. 每月 1-3 次","C. 很少","0","0","0","1","0","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","A. 直接给一个最优方案","","C. 无所谓，有没有都可以","C. 很少遇到","是否有人的需求被明显牺牲","是否太远","A. 自动重新生成更符合条件的方案","","满意","A. 非常希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","","5","6","3","4","1","2","已经计划好周末出游行程，约好的朋友临时爽约，出游计划停摆。"
"bNxKj93RWRl","leNwkqzM","2026-05-08 15:57:36","2026-05-08 16:03:30","354","数据集市","QnEram","AI管家需求调研","117.136.110.181","115.3860340","28.6846850","江西省","南昌市","MOBILE","Android","Chrome","360px*800px","正常","B. 本科生","","27-30 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","1","0","0","0","1","0","0","","B. 和朋友约饭 / 聚会地点","A. 偶尔纠结，但通常能较快决定","","0","0","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","0","1","0","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","1","1","0","0","0","B. 每周 1-2 次","B. 有时","0","0","0","0","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否排队太久","是否超预算","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","A. 非常希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","","4","1","2","3","6","5",""
"mnGXE0p3Wag","leNwDlRM","2026-05-08 15:57:36","2026-05-08 16:03:30","354","数据集市","QnEram","AI管家需求调研","106.224.172.61","115.8399210","28.7364010","江西省","南昌市","MOBILE","Android","Chrome","362px*795px","正常","B. 本科生","","27-30 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","1","1","0","1","0","0","0","","B. 和朋友约饭 / 聚会地点","A. 偶尔纠结，但通常能较快决定","","0","0","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","1","1","0","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","1","1","0","0","0","B. 每周 1-2 次","B. 有时","1","0","0","0","1","1","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否排队太久","是否太远","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","A. 非常希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","","5","1","2","3","6","4",""
"mnGXE03gzJd","WLGvmnj7","2026-05-08 15:57:36","2026-05-08 16:03:29","353","数据集市","QnEram","AI管家需求调研","183.218.146.42","115.8599331","28.7474203","江西省","南昌市","MOBILE","iOS","Apple WebKit","393px*852px","正常","B. 本科生","","23-26 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","1","0","0","0","1","0","0","","B. 和朋友约饭 / 聚会地点","A. 偶尔纠结，但通常能较快决定","","0","0","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","1","1","0","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","1","1","0","0","0","B. 每周 1-2 次","B. 有时","1","0","0","0","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否排队太久","是否超预算","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","A. 非常希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","","4","1","2","3","5","6",""
"NRYKxnYmDQq","nePKw1nL","2026-05-08 15:54:16","2026-05-08 16:03:21","545","数据集市","QnEram","AI管家需求调研","120.231.2.89","111.7265260","22.9317500","广东省","云浮市","MOBILE","Android","Chrome","360px*800px","正常","A. 专科","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","D. 偶尔使用","0","0","1","0","1","1","0","0","","E. 我基本不纠结","","","0","1","0","0","0","1","0","1","0","","D. 不会主动找，但如果嵌在美团、微信等常用 App 里，会顺手使用","1","1","0","1","0","0","0","0","0","","B. 它可以在合适时间主动提醒我","1","0","1","1","0","0","0","B. 每周 1-2 次","C. 很少","1","0","0","1","0","0","0","1","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否营业","是否排队太久","D. 给出几个不完美但可选的备选方案","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","1","0","1","0","0","0","1","1","0","0","1","0","0","0","","2","4","6","5","3","1","说好的周末一起外出游玩，结果计划没实施，落空了"
"WPgKkW1GK1P","J7qKkd2e","2026-05-08 15:57:24","2026-05-08 16:03:12","348","数据集市","QnEram","AI管家需求调研","39.144.109.119","116.2262570","36.8838270","山东省","聊城市","MOBILE","Android","Chrome","393px*873px","正常","F. 已工作 3 年以上","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","B. 每周 3-5 次","0","0","1","0","1","1","0","0","","D. 怎么安排本地路线 / 活动顺序","B. 需要比较多个 App 或问朋友后才能决定","","1","1","0","1","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","0","1","1","0","0","0","0","0","","A. 我问它，它再回答","1","1","0","1","0","0","0","B. 每周 1-2 次","B. 有时","1","1","0","1","0","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","A. 直接给一个最优方案","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否超预算","是否排队太久","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","2","1","3","5","4","6","周末和朋友约饭 要同时协调大家的时间 口味偏好和交通距离 反复沟通了半天也定不下来 感觉特别累"
"lxEYBOnBarq","MRD0b6QL","2026-05-08 15:54:34","2026-05-08 16:03:07","513","数据集市","QnEram","AI管家需求调研","58.255.243.63","112.7975300","23.3120250","广东省","肇庆市","MOBILE","Android","Chrome","360px*800px","正常","B. 本科生","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","0","1","1","1","0","0","0","","E. 我基本不纠结","","","0","0","1","0","1","0","1","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","0","1","0","0","1","1","0","0","","C. 两者都可以，但主动提醒不能太频繁","1","0","0","1","0","1","0","A. 每周 3 次及以上","C. 很少","1","0","1","1","0","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","C. 很少遇到","是否太远","是否有人的需求被明显牺牲","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","0","1","0","1","0","1","0","1","0","0","1","1","0","0","0","","6","4","2","3","1","5","周末想和朋友聚餐，反复对比多家餐厅的评分，距离和口碑，纠结很久难以决定"
"oBowEOgxzN6","37K5vl6e","2026-05-08 15:59:09","2026-05-08 16:03:01","232","数据集市","QnEram","AI管家需求调研","117.188.56.212","107.2112170","27.5264370","贵州省","遵义市","MOBILE","Android","Chrome","385px*854px","正常","F. 已工作 3 年以上","","23-26 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","1","1","0","1","0","0","0","","B. 和朋友约饭 / 聚会地点","A. 偶尔纠结，但通常能较快决定","","1","0","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","0","1","0","0","1","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","0","1","1","0","0","0","B. 每周 1-2 次","B. 有时","0","0","0","0","1","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","C. 很少遇到","是否超预算","是否太远","B. 主动追问缺失信息后再修改","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","0","1","1","0","1","0","0","0","1","0","1","0","0","1","0","0","","5","1","2","3","6","4","纠结半天不知道周末去哪里游玩，反复对比多个地点和出行方案，做决定时十分耗费精力"
"NRYKxJPbpmm","G7Xxxvj7","2026-05-08 15:54:21","2026-05-08 16:02:54","513","数据集市","QnEram","AI管家需求调研","183.197.76.172","114.4943260","36.5765770","河北省","邯郸市","MOBILE","Android","Chrome","360px*800px","正常","C. 研究生","","30 岁以上","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","B. 每周 3-5 次","0","1","1","0","1","0","0","0","","C. 周末去哪玩 / citywalk / 看展","A. 偶尔纠结，但通常能较快决定","","0","1","0","0","1","0","0","1","0","","A. 会主动尝试，即使需要花时间适应新工具","0","0","1","0","1","1","0","0","0","","B. 它可以在合适时间主动提醒我","1","0","0","0","1","1","0","B. 每周 1-2 次","C. 很少","1","0","1","0","0","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否太远","是否超预算","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","1","0","0","1","0","0","0","1","0","0","1","1","0","0","","6","3","1","2","4","5","周末想约朋友吃饭方便了外卖软件和美食推荐对比的口味距离和人均选了快一个小时还没定下来吃什么"
